filePath,mediaID,startTime,endTime,speciesName,confidence,classifiedBy,recorderID,recorderModel,locality,projectName,municipality,latitude,longitude,setupBy,deploymentStart,deploymentEnd,deploymentGroups,timestamp,segmentID,logit_group
D:/Despliegue5/Punto_18_202508_CA38/2MM06677_20250820_054500.wav,2MM06677_20250820_054500.wav,21,24,Hypopyrrhus pyrohypogaster,0.2752,,2MM06677,SongMeter Micro 2,Bangsias,Nambi,Barbacoas,1.30752,-78.10858,FELCA & Audubon LAC,2025-08-10,2025-08-27,Despliegue5,2025-08-20 05:45:00,1338876_2MM06677_20250820_054500.wav,4
D:/Despliegue3/Punto_4_202503_CA15/2MM04976_20250318_045000.wav,2MM04976_20250318_045000.wav,27,30,Hypopyrrhus pyrohypogaster,0.3927,,2MM04976,SongMeter Micro 2,RN Nambi,Nambi,Barbacoas,1.28659,-78.07804,FELCA & Audubon LAC,2025-03-03,2025-03-31,Despliegue3,2025-03-18 04:50:00,660274_2MM04976_20250318_045000.wav,4
D:/Despliegue5/Punto_18_202508_CA38/2MM06677_20250820_050000.wav,2MM06677_20250820_050000.wav,3,6,Hypopyrrhus pyrohypogaster,0.2249,,2MM06677,SongMeter Micro 2,Bangsias,Nambi,Barbacoas,1.30752,-78.10858,FELCA & Audubon LAC,2025-08-10,2025-08-27,Despliegue5,2025-08-20 05:00:00,1338766_2MM06677_20250820_050000.wav,3
D:/Despliegue3/Punto_4_202504_CA15/2MM04976_20250401_072500.wav,2MM04976_20250401_072500.wav,27,30,Hypopyrrhus pyrohypogaster,0.2274,,2MM04976,SongMeter Micro 2,RN Nambi,Nambi,Barbacoas,1.28659,-78.07804,FELCA & Audubon LAC,2025-04-01,2025-04-02,Despliegue3,2025-04-01 07:25:00,675446_2MM04976_20250401_072500.wav,3
D:/Despliegue5/Punto_18_202508_CA38/2MM06677_20250820_045500.wav,2MM06677_20250820_045500.wav,39,42,Hypopyrrhus pyrohypogaster,0.233,,2MM06677,SongMeter Micro 2,Bangsias,Nambi,Barbacoas,1.30752,-78.10858,FELCA & Audubon LAC,2025-08-10,2025-08-27,Despliegue5,2025-08-20 04:55:00,1338758_2MM06677_20250820_045500.wav,3
D:/Despliegue5/Punto_4_202508_CA15/2MM04976_20250816_051000.wav,2MM04976_20250816_051000.wav,57,60,Hypopyrrhus pyrohypogaster,0.2047,,2MM04976,SongMeter Micro 2,RN Nambi,Nambi,Barbacoas,1.28659,-78.07804,FELCA & Audubon LAC,2025-08-09,2025-08-28,Despliegue5,2025-08-16 05:10:00,1371256_2MM04976_20250816_051000.wav,3
D:/Despliegue3/Punto_5_202503_CA18/2MM05070_20250311_173000.wav,2MM05070_20250311_173000.wav,6,9,Hypopyrrhus pyrohypogaster,0.2325,,2MM05070,SongMeter Micro 2,RN Nambi,Nambi,Barbacoas,1.28569,-78.07981,FELCA & Audubon LAC,2025-03-03,2025-03-31,Despliegue3,2025-03-11 17:30:00,685881_2MM05070_20250311_173000.wav,3
D:/Despliegue4/Punto_12_202505_CA21/2MM05035_20250527_042000.wav,2MM05035_20250527_042000.wav,36,39,Hypopyrrhus pyrohypogaster,0.1917,,2MM05035,SongMeter Micro 2,Bangsias,Nambi,Barbacoas,1.30379,-78.10975,FELCA & Audubon LAC,2025-05-15,2025-05-31,Despliegue4,2025-05-27 04:20:00,893608_2MM05035_20250527_042000.wav,3
D:/Despliegue4/Punto_11_202505_CA11/2MM05078_20250522_081000.wav,2MM05078_20250522_081000.wav,18,21,Hypopyrrhus pyrohypogaster,0.2113,,2MM05078,SongMeter Micro 2,RN Nambi,Nambi,Barbacoas,1.28786,-78.08984,FELCA & Audubon LAC,2025-05-15,2025-05-31,Despliegue4,2025-05-22 08:10:00,850085_2MM05078_20250522_081000.wav,3
D:/Despliegue5/Punto_4_202508_CA15/2MM04976_20250814_040500.wav,2MM04976_20250814_040500.wav,24,27,Hypopyrrhus pyrohypogaster,0.2194,,2MM04976,SongMeter Micro 2,RN Nambi,Nambi,Barbacoas,1.28659,-78.07804,FELCA & Audubon LAC,2025-08-09,2025-08-28,Despliegue5,2025-08-14 04:05:00,1369414_2MM04976_20250814_040500.wav,3
D:/Despliegue3/Punto_11_202503_CA11/2MM05078_20250314_085500.wav,2MM05078_20250314_085500.wav,0,3,Hypopyrrhus pyrohypogaster,0.2102,,2MM05078,SongMeter Micro 2,RN Nambi,Nambi,Barbacoas,1.28786,-78.08984,FELCA & Audubon LAC,2025-03-04,2025-03-22,Despliegue3,2025-03-14 08:55:00,431765_2MM05078_20250314_085500.wav,3
D:/Despliegue2/Punto_5_202501_CA18/2MM05070_20250120_142500.wav,2MM05070_20250120_142500.wav,45,48,Hypopyrrhus pyrohypogaster,0.1896,,2MM05070,SongMeter Micro 2,RN Nambi,Nambi,Barbacoas,1.28569,-78.07981,FELCA & Audubon LAC,2025-01-10,2025-01-31,Despliegue2,2025-01-20 14:25:00,269984_2MM05070_20250120_142500.wav,3
D:/Despliegue5/Punto_18_202508_CA38/2MM06677_20250820_050000.wav,2MM06677_20250820_050000.wav,0,3,Hypopyrrhus pyrohypogaster,0.2198,,2MM06677,SongMeter Micro 2,Bangsias,Nambi,Barbacoas,1.30752,-78.10858,FELCA & Audubon LAC,2025-08-10,2025-08-27,Despliegue5,2025-08-20 05:00:00,1338765_2MM06677_20250820_050000.wav,3
D:/Despliegue2/Punto_4_202502_CA15/2MM04976_20250204_131000.wav,2MM04976_20250204_131000.wav,3,6,Hypopyrrhus pyrohypogaster,0.2048,,2MM04976,SongMeter Micro 2,RN Nambi,Nambi,Barbacoas,1.28659,-78.07804,FELCA & Audubon LAC,2025-02-01,2025-02-06,Despliegue2,2025-02-04 13:10:00,260880_2MM04976_20250204_131000.wav,3
D:/Despliegue4/Punto_5_202505_CA18/2MM05070_20250522_041000.wav,2MM05070_20250522_041000.wav,0,3,Hypopyrrhus pyrohypogaster,0.1529,,2MM05070,SongMeter Micro 2,RN Nambi,Nambi,Barbacoas,1.28569,-78.07981,FELCA & Audubon LAC,2025-05-15,2025-05-31,Despliegue4,2025-05-22 04:10:00,1140857_2MM05070_20250522_041000.wav,2
D:/Despliegue3/Punto_2_202503_CA16/2MM05272_20250310_082000.wav,2MM05272_20250310_082000.wav,33,36,Hypopyrrhus pyrohypogaster,0.1634,,2MM05272,SongMeter Micro 2,RN Nambi,Nambi,Barbacoas,1.28466,-78.07431,FELCA & Audubon LAC,2025-03-03,2025-03-31,Despliegue3,2025-03-10 08:20:00,593699_2MM05272_20250310_082000.wav,2
D:/Despliegue5/Punto_4_202508_CA15/2MM04976_20250824_162000.wav,2MM04976_20250824_162000.wav,51,54,Hypopyrrhus pyrohypogaster,0.1449,,2MM04976,SongMeter Micro 2,RN Nambi,Nambi,Barbacoas,1.28659,-78.07804,FELCA & Audubon LAC,2025-08-09,2025-08-28,Despliegue5,2025-08-24 16:20:00,1380243_2MM04976_20250824_162000.wav,2
D:/Despliegue5/Punto_4_202508_CA15/2MM04976_20250815_070500.wav,2MM04976_20250815_070500.wav,48,51,Hypopyrrhus pyrohypogaster,0.1422,,2MM04976,SongMeter Micro 2,RN Nambi,Nambi,Barbacoas,1.28659,-78.07804,FELCA & Audubon LAC,2025-08-09,2025-08-28,Despliegue5,2025-08-15 07:05:00,1370286_2MM04976_20250815_070500.wav,2
D:/Despliegue5/Punto_18_202508_CA38/2MM06677_20250823_050000.wav,2MM06677_20250823_050000.wav,24,27,Hypopyrrhus pyrohypogaster,0.1624,,2MM06677,SongMeter Micro 2,Bangsias,Nambi,Barbacoas,1.30752,-78.10858,FELCA & Audubon LAC,2025-08-10,2025-08-27,Despliegue5,2025-08-23 05:00:00,1340609_2MM06677_20250823_050000.wav,2
D:/Despliegue2/Punto_12_202502_CA21/2MM05035_20250212_050500.wav,2MM05035_20250212_050500.wav,3,6,Hypopyrrhus pyrohypogaster,0.1471,,2MM05035,SongMeter Micro 2,Bangsias,Nambi,Barbacoas,1.30379,-78.10975,FELCA & Audubon LAC,2025-02-01,2025-02-12,Despliegue2,2025-02-12 05:05:00,77762_2MM05035_20250212_050500.wav,2
D:/Despliegue5/Punto_4_202508_CA15/2MM04976_20250817_052500.wav,2MM04976_20250817_052500.wav,9,12,Hypopyrrhus pyrohypogaster,0.1726,,2MM04976,SongMeter Micro 2,RN Nambi,Nambi,Barbacoas,1.28659,-78.07804,FELCA & Audubon LAC,2025-08-09,2025-08-28,Despliegue5,2025-08-17 05:25:00,1372137_2MM04976_20250817_052500.wav,2
D:/Despliegue4/Punto_17_202506_CA39/2MM06677_20250613_055000.wav,2MM06677_20250613_055000.wav,24,27,Hypopyrrhus pyrohypogaster,0.1751,,2MM06677,SongMeter Micro 2,RN Nambi,Nambi,Barbacoas,1.285666,-78.074968,FELCA & Audubon LAC,2025-06-01,2025-06-15,Despliegue4,2025-06-13 05:50:00,1070024_2MM06677_20250613_055000.wav,2
D:/Despliegue4/Punto_5_202506_CA18/2MM05070_20250604_071500.wav,2MM05070_20250604_071500.wav,21,24,Hypopyrrhus pyrohypogaster,0.1435,,2MM05070,SongMeter Micro 2,RN Nambi,Nambi,Barbacoas,1.28569,-78.07981,FELCA & Audubon LAC,2025-06-01,2025-06-18,Despliegue4,2025-06-04 07:15:00,1154560_2MM05070_20250604_071500.wav,2
D:/Despliegue3/Punto_4_202503_CA15/2MM04976_20250316_080500.wav,2MM04976_20250316_080500.wav,12,15,Hypopyrrhus pyrohypogaster,0.1498,,2MM04976,SongMeter Micro 2,RN Nambi,Nambi,Barbacoas,1.28659,-78.07804,FELCA & Audubon LAC,2025-03-03,2025-03-31,Despliegue3,2025-03-16 08:05:00,658859_2MM04976_20250316_080500.wav,2
D:/Despliegue5/Punto_4_202508_CA15/2MM04976_20250814_043500.wav,2MM04976_20250814_043500.wav,12,15,Hypopyrrhus pyrohypogaster,0.1651,,2MM04976,SongMeter Micro 2,RN Nambi,Nambi,Barbacoas,1.28659,-78.07804,FELCA & Audubon LAC,2025-08-09,2025-08-28,Despliegue5,2025-08-14 04:35:00,1369436_2MM04976_20250814_043500.wav,2
D:/Despliegue5/Punto_18_202508_CA38/2MM06677_20250817_044000.wav,2MM06677_20250817_044000.wav,24,27,Hypopyrrhus pyrohypogaster,0.1723,,2MM06677,SongMeter Micro 2,Bangsias,Nambi,Barbacoas,1.30752,-78.10858,FELCA & Audubon LAC,2025-08-10,2025-08-27,Despliegue5,2025-08-17 04:40:00,1337147_2MM06677_20250817_044000.wav,2
D:/Despliegue5/Punto_18_202506_CA38/2MM06677_20250615_053500.wav,2MM06677_20250615_053500.wav,12,15,Hypopyrrhus pyrohypogaster,0.106,,2MM06677,SongMeter Micro 2,Bangsias,Nambi,Barbacoas,1.30752,-78.10858,FELCA & Audubon LAC,2025-06-13,2025-06-15,Despliegue5,2025-06-15 05:35:00,1333544_2MM06677_20250615_053500.wav,1
D:/Despliegue2/Punto_12_202502_CA21/2MM05035_20250204_132500.wav,2MM05035_20250204_132500.wav,9,12,Hypopyrrhus pyrohypogaster,0.1298,,2MM05035,SongMeter Micro 2,Bangsias,Nambi,Barbacoas,1.30379,-78.10975,FELCA & Audubon LAC,2025-02-01,2025-02-12,Despliegue2,2025-02-04 13:25:00,72020_2MM05035_20250204_132500.wav,1
D:/Despliegue2/Punto_15_202502_CA23/2MM05319_20250212_052500.wav,2MM05319_20250212_052500.wav,54,57,Hypopyrrhus pyrohypogaster,0.1123,,2MM05319,SongMeter Micro 2,Bangsias,Nambi,Barbacoas,1.30789,-78.11177,FELCA & Audubon LAC,2025-02-01,2025-02-14,Despliegue2,2025-02-12 05:25:00,164153_2MM05319_20250212_052500.wav,1
D:/Despliegue5/Punto_4_202508_CA15/2MM04976_20250816_050500.wav,2MM04976_20250816_050500.wav,51,54,Hypopyrrhus pyrohypogaster,0.1037,,2MM04976,SongMeter Micro 2,RN Nambi,Nambi,Barbacoas,1.28659,-78.07804,FELCA & Audubon LAC,2025-08-09,2025-08-28,Despliegue5,2025-08-16 05:05:00,1371250_2MM04976_20250816_050500.wav,1
D:/Despliegue3/Punto_12_202503_CA21/2MM05035_20250305_083500.wav,2MM05035_20250305_083500.wav,18,21,Hypopyrrhus pyrohypogaster,0.1123,,2MM05035,SongMeter Micro 2,Bangsias,Nambi,Barbacoas,1.30379,-78.10975,FELCA & Audubon LAC,2025-03-04,2025-03-28,Despliegue3,2025-03-05 08:35:00,440109_2MM05035_20250305_083500.wav,1
D:/Despliegue4/Punto_11_202506_CA11/2MM05078_20250604_043000.wav,2MM05078_20250604_043000.wav,15,18,Hypopyrrhus pyrohypogaster,0.1371,,2MM05078,SongMeter Micro 2,RN Nambi,Nambi,Barbacoas,1.28786,-78.08984,FELCA & Audubon LAC,2025-06-01,2025-06-15,Despliegue4,2025-06-04 04:30:00,863548_2MM05078_20250604_043000.wav,1
D:/Despliegue4/Punto_11_202505_CA11/2MM05078_20250523_090000.wav,2MM05078_20250523_090000.wav,39,42,Hypopyrrhus pyrohypogaster,0.1096,,2MM05078,SongMeter Micro 2,RN Nambi,Nambi,Barbacoas,1.28786,-78.08984,FELCA & Audubon LAC,2025-05-15,2025-05-31,Despliegue4,2025-05-23 09:00:00,851230_2MM05078_20250523_090000.wav,1
D:/Despliegue5/Punto_18_202508_CA38/2MM06677_20250820_092500.wav,2MM06677_20250820_092500.wav,51,54,Hypopyrrhus pyrohypogaster,0.1098,,2MM06677,SongMeter Micro 2,Bangsias,Nambi,Barbacoas,1.30752,-78.10858,FELCA & Audubon LAC,2025-08-10,2025-08-27,Despliegue5,2025-08-20 09:25:00,1339079_2MM06677_20250820_092500.wav,1
D:/Despliegue2/Punto_5_202501_CA18/2MM05070_20250129_141500.wav,2MM05070_20250129_141500.wav,27,30,Hypopyrrhus pyrohypogaster,0.1078,,2MM05070,SongMeter Micro 2,RN Nambi,Nambi,Barbacoas,1.28569,-78.07981,FELCA & Audubon LAC,2025-01-10,2025-01-31,Despliegue2,2025-01-29 14:15:00,282961_2MM05070_20250129_141500.wav,1
D:/Despliegue5/Punto_18_202508_CA38/2MM06677_20250826_163500.wav,2MM06677_20250826_163500.wav,42,45,Hypopyrrhus pyrohypogaster,0.1249,,2MM06677,SongMeter Micro 2,Bangsias,Nambi,Barbacoas,1.30752,-78.10858,FELCA & Audubon LAC,2025-08-10,2025-08-27,Despliegue5,2025-08-26 16:35:00,1341884_2MM06677_20250826_163500.wav,1
D:/Despliegue3/Punto_8_202503_CA12/2MM05314_20250328_103500.wav,2MM05314_20250328_103500.wav,54,57,Hypopyrrhus pyrohypogaster,0.11,,2MM05314,SongMeter Micro 2,RN Nambi,Nambi,Barbacoas,1.28458,-78.08793,FELCA & Audubon LAC,2025-03-03,2025-03-31,Despliegue3,2025-03-28 10:35:00,815082_2MM05314_20250328_103500.wav,1
D:/Despliegue5/Punto_18_202508_CA38/2MM06677_20250823_051500.wav,2MM06677_20250823_051500.wav,57,60,Hypopyrrhus pyrohypogaster,0.1182,,2MM06677,SongMeter Micro 2,Bangsias,Nambi,Barbacoas,1.30752,-78.10858,FELCA & Audubon LAC,2025-08-10,2025-08-27,Despliegue5,2025-08-23 05:15:00,1340642_2MM06677_20250823_051500.wav,1
