filePath,mediaID,startTime,endTime,speciesName,confidence,classifiedBy,recorderID,recorderModel,locality,projectName,municipality,latitude,longitude,setupBy,deploymentStart,deploymentEnd,deploymentGroups,timestamp,segmentID,logit_group
D:/Despliegue2/Punto_14_202502_CA22/2MM05001_20250205_143000.wav,2MM05001_20250205_143000.wav,42,45,Pyroderus scutatus,0.6684,,2MM05001,SongMeter Micro 2,Bangsias,Nambi,Barbacoas,1.3067,-78.11235,FELCA & Audubon LAC,2025-02-01,2025-02-12,Despliegue2,2025-02-05 14:30:00,125250_2MM05001_20250205_143000.wav,4
D:/Despliegue3/Punto_11_202503_CA11/2MM05078_20250322_084500.wav,2MM05078_20250322_084500.wav,15,18,Pyroderus scutatus,0.5057,,2MM05078,SongMeter Micro 2,RN Nambi,Nambi,Barbacoas,1.28786,-78.08984,FELCA & Audubon LAC,2025-03-04,2025-03-22,Despliegue3,2025-03-22 08:45:00,438864_2MM05078_20250322_084500.wav,4
D:/Despliegue4/Punto_8_202506_CA12/2MM05314_20250605_061000.wav,2MM05314_20250605_061000.wav,12,15,Pyroderus scutatus,0.2935,,2MM05314,SongMeter Micro 2,RN Nambi,Nambi,Barbacoas,1.28458,-78.08793,FELCA & Audubon LAC,2025-06-01,2025-06-16,Despliegue4,2025-06-05 06:10:00,1261665_2MM05314_20250605_061000.wav,3
D:/Despliegue3/Punto_7_202503_CA13/2MM05071_20250322_084500.wav,2MM05071_20250322_084500.wav,3,6,Pyroderus scutatus,0.2968,,2MM05071,SongMeter Micro 2,RN Nambi,Nambi,Barbacoas,1.28421,-78.08459,FELCA & Audubon LAC,2025-03-03,2025-03-31,Despliegue3,2025-03-22 08:45:00,777681_2MM05071_20250322_084500.wav,3
D:/Despliegue2/Punto_6_202501_CA19/2MM05041_20250118_141500.wav,2MM05041_20250118_141500.wav,30,33,Pyroderus scutatus,0.3253,,2MM05041,SongMeter Micro 2,RN Nambi,Nambi,Barbacoas,1.28463,-78.08236,FELCA & Audubon LAC,2025-01-10,2025-01-31,Despliegue2,2025-01-18 14:15:00,306314_2MM05041_20250118_141500.wav,3
D:/Despliegue3/Punto_6_202503_CA19/2MM05041_20250322_091500.wav,2MM05041_20250322_091500.wav,39,42,Pyroderus scutatus,0.2904,,2MM05041,SongMeter Micro 2,RN Nambi,Nambi,Barbacoas,1.28463,-78.08236,FELCA & Audubon LAC,2025-03-03,2025-03-31,Despliegue3,2025-03-22 09:15:00,736722_2MM05041_20250322_091500.wav,3
D:/Despliegue4/Punto_8_202506_CA12/2MM05314_20250611_062000.wav,2MM05314_20250611_062000.wav,21,24,Pyroderus scutatus,0.2902,,2MM05314,SongMeter Micro 2,RN Nambi,Nambi,Barbacoas,1.28458,-78.08793,FELCA & Audubon LAC,2025-06-01,2025-06-16,Despliegue4,2025-06-11 06:20:00,1267255_2MM05314_20250611_062000.wav,3
D:/Despliegue3/Punto_11_202503_CA11/2MM05078_20250322_091500.wav,2MM05078_20250322_091500.wav,24,27,Pyroderus scutatus,0.4533,,2MM05078,SongMeter Micro 2,RN Nambi,Nambi,Barbacoas,1.28786,-78.08984,FELCA & Audubon LAC,2025-03-04,2025-03-22,Despliegue3,2025-03-22 09:15:00,438911_2MM05078_20250322_091500.wav,3
D:/Despliegue3/Punto_15_202503_CA23/2MM05319_20250325_062000.wav,2MM05319_20250325_062000.wav,33,36,Pyroderus scutatus,0.3598,,2MM05319,SongMeter Micro 2,Bangsias,Nambi,Barbacoas,1.30789,-78.11177,FELCA & Audubon LAC,2025-03-04,2025-03-31,Despliegue3,2025-03-25 06:20:00,525848_2MM05319_20250325_062000.wav,3
D:/Despliegue3/Punto_11_202503_CA11/2MM05078_20250305_083500.wav,2MM05078_20250305_083500.wav,15,18,Pyroderus scutatus,0.3004,,2MM05078,SongMeter Micro 2,RN Nambi,Nambi,Barbacoas,1.28786,-78.08984,FELCA & Audubon LAC,2025-03-04,2025-03-22,Despliegue3,2025-03-05 08:35:00,423184_2MM05078_20250305_083500.wav,3
D:/Despliegue2/Punto_14_202501_CA22/2MM05001_20250116_152500.wav,2MM05001_20250116_152500.wav,3,6,Pyroderus scutatus,0.4677,,2MM05001,SongMeter Micro 2,Bangsias,Nambi,Barbacoas,1.3067,-78.11235,FELCA & Audubon LAC,2025-01-11,2025-01-31,Despliegue2,2025-01-16 15:25:00,101795_2MM05001_20250116_152500.wav,3
D:/Despliegue3/Punto_6_202503_CA19/2MM05041_20250322_082500.wav,2MM05041_20250322_082500.wav,42,45,Pyroderus scutatus,0.291,,2MM05041,SongMeter Micro 2,RN Nambi,Nambi,Barbacoas,1.28463,-78.08236,FELCA & Audubon LAC,2025-03-03,2025-03-31,Despliegue3,2025-03-22 08:25:00,736609_2MM05041_20250322_082500.wav,3
D:/Despliegue2/Punto_14_202501_CA22/2MM05001_20250130_111500.wav,2MM05001_20250130_111500.wav,3,6,Pyroderus scutatus,0.4156,,2MM05001,SongMeter Micro 2,Bangsias,Nambi,Barbacoas,1.3067,-78.11235,FELCA & Audubon LAC,2025-01-11,2025-01-31,Despliegue2,2025-01-30 11:15:00,118399_2MM05001_20250130_111500.wav,3
D:/Despliegue3/Punto_11_202503_CA11/2MM05078_20250322_084500.wav,2MM05078_20250322_084500.wav,9,12,Pyroderus scutatus,0.3272,,2MM05078,SongMeter Micro 2,RN Nambi,Nambi,Barbacoas,1.28786,-78.08984,FELCA & Audubon LAC,2025-03-04,2025-03-22,Despliegue3,2025-03-22 08:45:00,438862_2MM05078_20250322_084500.wav,3
D:/Despliegue3/Punto_15_202503_CA23/2MM05319_20250307_062500.wav,2MM05319_20250307_062500.wav,48,51,Pyroderus scutatus,0.284,,2MM05319,SongMeter Micro 2,Bangsias,Nambi,Barbacoas,1.30789,-78.11177,FELCA & Audubon LAC,2025-03-04,2025-03-31,Despliegue3,2025-03-07 06:25:00,504955_2MM05319_20250307_062500.wav,2
D:/Despliegue3/Punto_15_202503_CA23/2MM05319_20250307_063000.wav,2MM05319_20250307_063000.wav,18,21,Pyroderus scutatus,0.2424,,2MM05319,SongMeter Micro 2,Bangsias,Nambi,Barbacoas,1.30789,-78.11177,FELCA & Audubon LAC,2025-03-04,2025-03-31,Despliegue3,2025-03-07 06:30:00,504961_2MM05319_20250307_063000.wav,2
D:/Despliegue3/Punto_8_202503_CA12/2MM05314_20250322_082500.wav,2MM05314_20250322_082500.wav,3,6,Pyroderus scutatus,0.2528,,2MM05314,SongMeter Micro 2,RN Nambi,Nambi,Barbacoas,1.28458,-78.08793,FELCA & Audubon LAC,2025-03-03,2025-03-31,Despliegue3,2025-03-22 08:25:00,809408_2MM05314_20250322_082500.wav,2
D:/Despliegue2/Punto_7_202501_CA13/2MM05071_20250131_063000.wav,2MM05071_20250131_063000.wav,57,60,Pyroderus scutatus,0.2679,,2MM05071,SongMeter Micro 2,RN Nambi,Nambi,Barbacoas,1.28421,-78.08459,FELCA & Audubon LAC,2025-01-10,2025-01-31,Despliegue2,2025-01-31 06:30:00,364176_2MM05071_20250131_063000.wav,2
D:/Despliegue3/Punto_15_202503_CA23/2MM05319_20250324_062000.wav,2MM05319_20250324_062000.wav,39,42,Pyroderus scutatus,0.1767,,2MM05319,SongMeter Micro 2,Bangsias,Nambi,Barbacoas,1.30789,-78.11177,FELCA & Audubon LAC,2025-03-04,2025-03-31,Despliegue3,2025-03-24 06:20:00,524427_2MM05319_20250324_062000.wav,2
D:/Despliegue3/Punto_11_202503_CA11/2MM05078_20250322_082500.wav,2MM05078_20250322_082500.wav,54,57,Pyroderus scutatus,0.279,,2MM05078,SongMeter Micro 2,RN Nambi,Nambi,Barbacoas,1.28786,-78.08984,FELCA & Audubon LAC,2025-03-04,2025-03-22,Despliegue3,2025-03-22 08:25:00,438834_2MM05078_20250322_082500.wav,2
D:/Despliegue3/Punto_8_202503_CA12/2MM05314_20250316_083500.wav,2MM05314_20250316_083500.wav,30,33,Pyroderus scutatus,0.181,,2MM05314,SongMeter Micro 2,RN Nambi,Nambi,Barbacoas,1.28458,-78.08793,FELCA & Audubon LAC,2025-03-03,2025-03-31,Despliegue3,2025-03-16 08:35:00,805035_2MM05314_20250316_083500.wav,2
D:/Despliegue2/Punto_14_202501_CA22/2MM05001_20250130_112000.wav,2MM05001_20250130_112000.wav,39,42,Pyroderus scutatus,0.1988,,2MM05001,SongMeter Micro 2,Bangsias,Nambi,Barbacoas,1.3067,-78.11235,FELCA & Audubon LAC,2025-01-11,2025-01-31,Despliegue2,2025-01-30 11:20:00,118412_2MM05001_20250130_112000.wav,2
D:/Despliegue2/Punto_11_202501_CA11/2MM05078_20250126_090000.wav,2MM05078_20250126_090000.wav,39,42,Pyroderus scutatus,0.1787,,2MM05078,SongMeter Micro 2,RN Nambi,Nambi,Barbacoas,1.28786,-78.08984,FELCA & Audubon LAC,2025-01-10,2025-01-31,Despliegue2,2025-01-26 09:00:00,39043_2MM05078_20250126_090000.wav,2
D:/Despliegue3/Punto_16_202503_CA24/2MM05373_20250324_062000.wav,2MM05373_20250324_062000.wav,12,15,Pyroderus scutatus,0.178,,2MM05373,SongMeter Micro 2,Bangsias,Nambi,Barbacoas,1.30764,-78.11005,FELCA & Audubon LAC,2025-03-04,2025-03-31,Despliegue3,2025-03-24 06:20:00,554326_2MM05373_20250324_062000.wav,2
D:/Despliegue3/Punto_11_202503_CA11/2MM05078_20250304_132000.wav,2MM05078_20250304_132000.wav,27,30,Pyroderus scutatus,0.2531,,2MM05078,SongMeter Micro 2,RN Nambi,Nambi,Barbacoas,1.28786,-78.08984,FELCA & Audubon LAC,2025-03-04,2025-03-22,Despliegue3,2025-03-04 13:20:00,422639_2MM05078_20250304_132000.wav,2
D:/Despliegue3/Punto_11_202503_CA11/2MM05078_20250322_084500.wav,2MM05078_20250322_084500.wav,21,24,Pyroderus scutatus,0.1886,,2MM05078,SongMeter Micro 2,RN Nambi,Nambi,Barbacoas,1.28786,-78.08984,FELCA & Audubon LAC,2025-03-04,2025-03-22,Despliegue3,2025-03-22 08:45:00,438865_2MM05078_20250322_084500.wav,2
D:/Despliegue3/Punto_15_202503_CA23/2MM05319_20250317_062000.wav,2MM05319_20250317_062000.wav,0,3,Pyroderus scutatus,0.1137,,2MM05319,SongMeter Micro 2,Bangsias,Nambi,Barbacoas,1.30789,-78.11177,FELCA & Audubon LAC,2025-03-04,2025-03-31,Despliegue3,2025-03-17 06:20:00,516106_2MM05319_20250317_062000.wav,1
D:/Despliegue3/Punto_15_202503_CA23/2MM05319_20250317_062000.wav,2MM05319_20250317_062000.wav,33,36,Pyroderus scutatus,0.1604,,2MM05319,SongMeter Micro 2,Bangsias,Nambi,Barbacoas,1.30789,-78.11177,FELCA & Audubon LAC,2025-03-04,2025-03-31,Despliegue3,2025-03-17 06:20:00,516110_2MM05319_20250317_062000.wav,1
D:/Despliegue3/Punto_11_202503_CA11/2MM05078_20250311_162000.wav,2MM05078_20250311_162000.wav,24,27,Pyroderus scutatus,0.1216,,2MM05078,SongMeter Micro 2,RN Nambi,Nambi,Barbacoas,1.28786,-78.08984,FELCA & Audubon LAC,2025-03-04,2025-03-22,Despliegue3,2025-03-11 16:20:00,429446_2MM05078_20250311_162000.wav,1
D:/Despliegue3/Punto_16_202503_CA24/2MM05373_20250324_060500.wav,2MM05373_20250324_060500.wav,18,21,Pyroderus scutatus,0.1667,,2MM05373,SongMeter Micro 2,Bangsias,Nambi,Barbacoas,1.30764,-78.11005,FELCA & Audubon LAC,2025-03-04,2025-03-31,Despliegue3,2025-03-24 06:05:00,554309_2MM05373_20250324_060500.wav,1
D:/Despliegue3/Punto_15_202503_CA23/2MM05319_20250325_070500.wav,2MM05319_20250325_070500.wav,33,36,Pyroderus scutatus,0.1049,,2MM05319,SongMeter Micro 2,Bangsias,Nambi,Barbacoas,1.30789,-78.11177,FELCA & Audubon LAC,2025-03-04,2025-03-31,Despliegue3,2025-03-25 07:05:00,525925_2MM05319_20250325_070500.wav,1
D:/Despliegue4/Punto_15_202506_CA23/2MM05319_20250605_061000.wav,2MM05319_20250605_061000.wav,21,24,Pyroderus scutatus,0.1124,,2MM05319,SongMeter Micro 2,Bangsias,Nambi,Barbacoas,1.30789,-78.11177,FELCA & Audubon LAC,2025-06-01,2025-06-08,Despliegue4,2025-06-05 06:10:00,1015307_2MM05319_20250605_061000.wav,1
D:/Despliegue2/Punto_11_202501_CA11/2MM05078_20250122_180000.wav,2MM05078_20250122_180000.wav,39,42,Pyroderus scutatus,0.1217,,2MM05078,SongMeter Micro 2,RN Nambi,Nambi,Barbacoas,1.28786,-78.08984,FELCA & Audubon LAC,2025-01-10,2025-01-31,Despliegue2,2025-01-22 18:00:00,35582_2MM05078_20250122_180000.wav,1
D:/Despliegue2/Punto_14_202502_CA22/2MM05001_20250203_151500.wav,2MM05001_20250203_151500.wav,45,48,Pyroderus scutatus,0.1286,,2MM05001,SongMeter Micro 2,Bangsias,Nambi,Barbacoas,1.3067,-78.11235,FELCA & Audubon LAC,2025-02-01,2025-02-12,Despliegue2,2025-02-03 15:15:00,123251_2MM05001_20250203_151500.wav,1
D:/Despliegue3/Punto_15_202503_CA23/2MM05319_20250322_083500.wav,2MM05319_20250322_083500.wav,6,9,Pyroderus scutatus,0.1063,,2MM05319,SongMeter Micro 2,Bangsias,Nambi,Barbacoas,1.30789,-78.11177,FELCA & Audubon LAC,2025-03-04,2025-03-31,Despliegue3,2025-03-22 08:35:00,521698_2MM05319_20250322_083500.wav,1
D:/Despliegue3/Punto_15_202503_CA23/2MM05319_20250315_144500.wav,2MM05319_20250315_144500.wav,12,15,Pyroderus scutatus,0.1474,,2MM05319,SongMeter Micro 2,Bangsias,Nambi,Barbacoas,1.30789,-78.11177,FELCA & Audubon LAC,2025-03-04,2025-03-31,Despliegue3,2025-03-15 14:45:00,514465_2MM05319_20250315_144500.wav,1
D:/Despliegue3/Punto_16_202503_CA24/2MM05373_20250331_061000.wav,2MM05373_20250331_061000.wav,48,51,Pyroderus scutatus,0.1064,,2MM05373,SongMeter Micro 2,Bangsias,Nambi,Barbacoas,1.30764,-78.11005,FELCA & Audubon LAC,2025-03-04,2025-03-31,Despliegue3,2025-03-31 06:10:00,561952_2MM05373_20250331_061000.wav,1
D:/Despliegue3/Punto_7_202503_CA13/2MM05071_20250329_062000.wav,2MM05071_20250329_062000.wav,42,45,Pyroderus scutatus,0.1145,,2MM05071,SongMeter Micro 2,RN Nambi,Nambi,Barbacoas,1.28421,-78.08459,FELCA & Audubon LAC,2025-03-03,2025-03-31,Despliegue3,2025-03-29 06:20:00,787824_2MM05071_20250329_062000.wav,1
