mediaID,startTime,endTime,speciesName,confidence,classifiedBy,recorderID,recorderModel,locality,projectName,municipality,latitude,longitude,setupBy,deploymentStart,deploymentEnd,deploymentGroups,timestamp,segmentID
G6398_20240212_193000.WAV,51.0,54.0,Lophostrix cristata,0.1379,,G6398,,,GEOPARK_PUTUMAYO_2024,,0.48036,-76.32004,,2024-02-08,2024-02-26,season t1,2024-02-12 19:30:00,G6398_20240212_193000_51.0_54.0.wav
G6371_20240228_013000.WAV,51.0,54.0,Lophostrix cristata,0.1569,,G6371,,,GEOPARK_PUTUMAYO_2024,,0.47182,-76.3307,,2024-02-07,2024-03-02,season t1,2024-02-28 01:30:00,G6371_20240228_013000_51.0_54.0.wav
G6371_20240213_193000.WAV,27.0,30.0,Lophostrix cristata,0.169,,G6371,,,GEOPARK_PUTUMAYO_2024,,0.47182,-76.3307,,2024-02-07,2024-03-02,season t1,2024-02-13 19:30:00,G6371_20240213_193000_27.0_30.0.wav
G6383_20240228_033000.WAV,36.0,39.0,Lophostrix cristata,0.1664,,G6383,,,GEOPARK_PUTUMAYO_2024,,0.496405,-76.325589,,2024-02-11,2024-03-03,season t1,2024-02-28 03:30:00,G6383_20240228_033000_36.0_39.0.wav
G6414_20240221_033000.WAV,3.0,6.0,Lophostrix cristata,0.1531,,G6414,,,GEOPARK_PUTUMAYO_2024,,0.467771,-76.328433,,2024-02-07,2024-03-02,season t1,2024-02-21 03:30:00,G6414_20240221_033000_3.0_6.0.wav
G6371_20240228_033000.WAV,48.0,51.0,Lophostrix cristata,0.165,,G6371,,,GEOPARK_PUTUMAYO_2024,,0.47182,-76.3307,,2024-02-07,2024-03-02,season t1,2024-02-28 03:30:00,G6371_20240228_033000_48.0_51.0.wav
G6414_20240229_230000.WAV,21.0,24.0,Lophostrix cristata,0.1584,,G6414,,,GEOPARK_PUTUMAYO_2024,,0.467771,-76.328433,,2024-02-07,2024-03-02,season t1,2024-02-29 23:00:00,G6414_20240229_230000_21.0_24.0.wav
G6395_20240211_233000.WAV,45.0,48.0,Lophostrix cristata,0.1577,,G6395,,,GEOPARK_PUTUMAYO_2024,,0.48317,-76.321262,,2024-02-08,2024-03-02,season t1,2024-02-11 23:30:00,G6395_20240211_233000_45.0_48.0.wav
G6467_20240223_000000.WAV,39.0,42.0,Lophostrix cristata,0.1703,,G6467,,,GEOPARK_PUTUMAYO_2024,,0.504661,-76.324227,,2024-02-12,2024-03-02,season t1,2024-02-23 00:00:00,G6467_20240223_000000_39.0_42.0.wav
G6462_20240225_050000.WAV,12.0,15.0,Lophostrix cristata,0.1525,,G6462,,,GEOPARK_PUTUMAYO_2024,,0.486133,-76.323221,,2024-02-08,2024-03-02,season t1,2024-02-25 05:00:00,G6462_20240225_050000_12.0_15.0.wav
G6414_20240210_043000.WAV,6.0,9.0,Lophostrix cristata,0.1575,,G6414,,,GEOPARK_PUTUMAYO_2024,,0.467771,-76.328433,,2024-02-07,2024-03-02,season t1,2024-02-10 04:30:00,G6414_20240210_043000_6.0_9.0.wav
G6414_20240218_030000.WAV,3.0,6.0,Lophostrix cristata,0.1797,,G6414,,,GEOPARK_PUTUMAYO_2024,,0.467771,-76.328433,,2024-02-07,2024-03-02,season t1,2024-02-18 03:00:00,G6414_20240218_030000_3.0_6.0.wav
G6371_20240212_230000.WAV,18.0,21.0,Lophostrix cristata,0.1834,,G6371,,,GEOPARK_PUTUMAYO_2024,,0.47182,-76.3307,,2024-02-07,2024-03-02,season t1,2024-02-12 23:00:00,G6371_20240212_230000_18.0_21.0.wav
G6371_20240214_003000.WAV,27.0,30.0,Lophostrix cristata,0.1879,,G6371,,,GEOPARK_PUTUMAYO_2024,,0.47182,-76.3307,,2024-02-07,2024-03-02,season t1,2024-02-14 00:30:00,G6371_20240214_003000_27.0_30.0.wav
G7276_20240212_040000.WAV,6.0,9.0,Lophostrix cristata,0.2152,,G7276,,,GEOPARK_PUTUMAYO_2024,,0.496634,-76.327401,,2024-02-11,2024-03-03,season t1,2024-02-12 04:00:00,G7276_20240212_040000_6.0_9.0.wav
G6414_20240216_033000.WAV,15.0,18.0,Lophostrix cristata,0.1915,,G6414,,,GEOPARK_PUTUMAYO_2024,,0.467771,-76.328433,,2024-02-07,2024-03-02,season t1,2024-02-16 03:30:00,G6414_20240216_033000_15.0_18.0.wav
G6414_20240209_230000.WAV,42.0,45.0,Lophostrix cristata,0.2173,,G6414,,,GEOPARK_PUTUMAYO_2024,,0.467771,-76.328433,,2024-02-07,2024-03-02,season t1,2024-02-09 23:00:00,G6414_20240209_230000_42.0_45.0.wav
G6414_20240220_040000.WAV,36.0,39.0,Lophostrix cristata,0.192,,G6414,,,GEOPARK_PUTUMAYO_2024,,0.467771,-76.328433,,2024-02-07,2024-03-02,season t1,2024-02-20 04:00:00,G6414_20240220_040000_36.0_39.0.wav
G6395_20240301_033000.WAV,21.0,24.0,Lophostrix cristata,0.2005,,G6395,,,GEOPARK_PUTUMAYO_2024,,0.48317,-76.321262,,2024-02-08,2024-03-02,season t1,2024-03-01 03:30:00,G6395_20240301_033000_21.0_24.0.wav
G6467_20240218_000000.WAV,42.0,45.0,Lophostrix cristata,0.2048,,G6467,,,GEOPARK_PUTUMAYO_2024,,0.504661,-76.324227,,2024-02-12,2024-03-02,season t1,2024-02-18 00:00:00,G6467_20240218_000000_42.0_45.0.wav
G6394_20240223_230000.WAV,0.0,3.0,Lophostrix cristata,0.1761,,G6394,,,GEOPARK_PUTUMAYO_2024,,0.47208,-76.3288,,2024-02-07,2024-03-02,season t1,2024-02-23 23:00:00,G6394_20240223_230000_0.0_3.0.wav
A6B8FF18_20250214_195000.WAV,30.0,35.0,Lophostrix cristata,0.23879269,,24,audiomoth,RioBravo,Calima,Darien,3.90789,-76.61079,Jimena Benavides,,,,2025-02-14 19:50:00,A6B8FF18_20250214_195000_30_35.wav
G6403_20240212_010000.WAV,6.0,9.0,Lophostrix cristata,0.2529,,G6403,,,GEOPARK_PUTUMAYO_2024,,0.487424,-76.318568,,2024-02-09,2024-03-02,season t1,2024-02-12 01:00:00,G6403_20240212_010000_6.0_9.0.wav
G6395_20240216_050000.WAV,30.0,33.0,Lophostrix cristata,0.2469,,G6395,,,GEOPARK_PUTUMAYO_2024,,0.48317,-76.321262,,2024-02-08,2024-03-02,season t1,2024-02-16 05:00:00,G6395_20240216_050000_30.0_33.0.wav
G6414_20240208_033000.WAV,0.0,3.0,Lophostrix cristata,0.2669,,G6414,,,GEOPARK_PUTUMAYO_2024,,0.467771,-76.328433,,2024-02-07,2024-03-02,season t1,2024-02-08 03:30:00,G6414_20240208_033000_0.0_3.0.wav
G6467_20240215_220000.WAV,54.0,57.0,Lophostrix cristata,0.2391,,G6467,,,GEOPARK_PUTUMAYO_2024,,0.504661,-76.324227,,2024-02-12,2024-03-02,season t1,2024-02-15 22:00:00,G6467_20240215_220000_54.0_57.0.wav
G6414_20240214_010000.WAV,48.0,51.0,Lophostrix cristata,0.2289,,G6414,,,GEOPARK_PUTUMAYO_2024,,0.467771,-76.328433,,2024-02-07,2024-03-02,season t1,2024-02-14 01:00:00,G6414_20240214_010000_48.0_51.0.wav
G6395_20240219_050000.WAV,15.0,18.0,Lophostrix cristata,0.2502,,G6395,,,GEOPARK_PUTUMAYO_2024,,0.48317,-76.321262,,2024-02-08,2024-03-02,season t1,2024-02-19 05:00:00,G6395_20240219_050000_15.0_18.0.wav
G6467_20240221_033000.WAV,45.0,48.0,Lophostrix cristata,0.2522,,G6467,,,GEOPARK_PUTUMAYO_2024,,0.504661,-76.324227,,2024-02-12,2024-03-02,season t1,2024-02-21 03:30:00,G6467_20240221_033000_45.0_48.0.wav
G6384_20240213_010000.WAV,57.0,60.0,Lophostrix cristata,0.2512,,G6384,,,GEOPARK_PUTUMAYO_2024,,0.466205,-76.322577,,2024-02-07,2024-03-02,season t1,2024-02-13 01:00:00,G6384_20240213_010000_57.0_60.0.wav
G6467_20240224_030000.WAV,15.0,18.0,Lophostrix cristata,0.2348,,G6467,,,GEOPARK_PUTUMAYO_2024,,0.504661,-76.324227,,2024-02-12,2024-03-02,season t1,2024-02-24 03:00:00,G6467_20240224_030000_15.0_18.0.wav
G6376_20240223_023000.WAV,9.0,12.0,Lophostrix cristata,0.3256,,G6376,,,GEOPARK_PUTUMAYO_2024,,0.481171,-76.322907,,2024-02-08,2024-03-02,season t1,2024-02-23 02:30:00,G6376_20240223_023000_9.0_12.0.wav
G6414_20240210_030000.WAV,39.0,42.0,Lophostrix cristata,0.3678,,G6414,,,GEOPARK_PUTUMAYO_2024,,0.467771,-76.328433,,2024-02-07,2024-03-02,season t1,2024-02-10 03:00:00,G6414_20240210_030000_39.0_42.0.wav
G6398_20240210_040000.WAV,51.0,54.0,Lophostrix cristata,0.2811,,G6398,,,GEOPARK_PUTUMAYO_2024,,0.48036,-76.32004,,2024-02-08,2024-02-26,season t1,2024-02-10 04:00:00,G6398_20240210_040000_51.0_54.0.wav
G6467_20240220_020000.WAV,3.0,6.0,Lophostrix cristata,0.3276,,G6467,,,GEOPARK_PUTUMAYO_2024,,0.504661,-76.324227,,2024-02-12,2024-03-02,season t1,2024-02-20 02:00:00,G6467_20240220_020000_3.0_6.0.wav
G7276_20240221_040000.WAV,39.0,42.0,Lophostrix cristata,0.3048,,G7276,,,GEOPARK_PUTUMAYO_2024,,0.496634,-76.327401,,2024-02-11,2024-03-03,season t1,2024-02-21 04:00:00,G7276_20240221_040000_39.0_42.0.wav
G6395_20240225_203000.WAV,9.0,12.0,Lophostrix cristata,0.2822,,G6395,,,GEOPARK_PUTUMAYO_2024,,0.48317,-76.321262,,2024-02-08,2024-03-02,season t1,2024-02-25 20:30:00,G6395_20240225_203000_9.0_12.0.wav
G6381_20240212_020000.WAV,54.0,57.0,Lophostrix cristata,0.4152,,G6381,,,GEOPARK_PUTUMAYO_2024,,0.467902,-76.324046,,2024-02-07,2024-03-02,season t1,2024-02-12 02:00:00,G6381_20240212_020000_54.0_57.0.wav
G7276_20240220_030000.WAV,0.0,3.0,Lophostrix cristata,0.6095,,G7276,,,GEOPARK_PUTUMAYO_2024,,0.496634,-76.327401,,2024-02-11,2024-03-03,season t1,2024-02-20 03:00:00,G7276_20240220_030000_0.0_3.0.wav
G7276_20240213_003000.WAV,15.0,18.0,Lophostrix cristata,0.3195,,G7276,,,GEOPARK_PUTUMAYO_2024,,0.496634,-76.327401,,2024-02-11,2024-03-03,season t1,2024-02-13 00:30:00,G7276_20240213_003000_15.0_18.0.wav
G6395_20240218_000000.WAV,33.0,36.0,Lophostrix cristata,0.2915,,G6395,,,GEOPARK_PUTUMAYO_2024,,0.48317,-76.321262,,2024-02-08,2024-03-02,season t1,2024-02-18 00:00:00,G6395_20240218_000000_33.0_36.0.wav
